listing_id,neighborhood,property_type,bedrooms,bathrooms,size_sqft,annual_rent,monthly_rent,price_per_sqft,furnished,amenities,has_metro,beach_accessible,floor_number,building_age_years,posted_date,agent_name,agent_company,tier
PF013409,Deira,1BR,1,1,783,54000,4500,68.97,Furnished,Balcony;Built-in Wardrobes;Central AC;Parking;Security;Swimming Pool,Yes,No,42,1,2025-09-06,Alfred Johnston,Allsopp & Allsopp,Budget
PF013410,Discovery Gardens,Studio,0,1,475,45000,3800,94.74,Unfurnished,Central AC;Children's Play Area;Parking;Security,Yes,No,37,14,2025-09-19,Benjamin Wood,Property Finder,Budget
PF013411,Dubai Sports City,2BR,2,2,1184,84100,7000,71.03,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Parking;Security;View (Sea/Marina/Park),No,No,31,12,2025-11-10,Anne Wright,Espace Real Estate,Budget
PF013412,Bur Dubai,1BR,1,1,960,100000,8300,104.17,Furnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Parking;Pets Allowed;Security,Yes,No,38,1,2025-10-30,Lisa Bell,Driven Properties,Mid-Market
PF013413,DIFC,2BR,2,2,1660,210000,17500,126.51,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Gym;Parking;Pets Allowed;Security;Study Room;Swimming Pool,Yes,No,25,16,2025-09-14,Kristen Spencer,Haus & Haus,Luxury
PF013414,Al Barsha,1BR,1,1,878,75600,6300,86.1,Unfurnished,Built-in Wardrobes;Central AC;Maid's Room;Parking;Security;Swimming Pool,Yes,No,18,2,2025-10-01,Louis Lewis,Espace Real Estate,Mid-Market
PF013415,Jumeirah,Studio,0,1,1239,132800,11100,107.18,Unfurnished,Central AC;Children's Play Area;Covered Parking;Gym;Maid's Room;Parking;Pets Allowed;Security;Study Room;Swimming Pool,No,Yes,27,4,2025-11-07,Natalie Montgomery,Allsopp & Allsopp,Luxury
PF013416,Dubai Internet City,2BR,2,2,4995,1261400,105100,252.53,Furnished,Balcony;Built-in Wardrobes;Central AC;Maid's Room;Parking;Pets Allowed;Security;Shared Spa;Study Room;Swimming Pool;View (Sea/Marina/Park),Yes,No,16,0,2025-11-17,Allison Stark,Allsopp & Allsopp,Luxury
PF013417,Jumeirah Lake Towers (JLT),1BR,1,1,959,88600,7400,92.39,Semi-Furnished,Built-in Wardrobes;Central AC;Gym;Parking;Pets Allowed;Security;Shared Spa,Yes,No,13,2,2025-09-23,Tiffany Martin,Property Finder,Mid-Market
PF013418,Dubai Sports City,3BR,3,2,1922,126100,10500,65.61,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Gym;Maid's Room;Parking;Pets Allowed;Security,No,No,35,7,2025-10-13,Marissa Cantrell,Allsopp & Allsopp,Budget
PF013419,Al Barsha,1BR,1,1,949,96300,8000,101.48,Semi-Furnished,Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Parking;Security,Yes,No,2,9,2025-10-25,Brian Burnett,Driven Properties,Mid-Market
PF013420,Barsha Heights (Tecom),2BR,2,2,1114,90100,7500,80.88,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Parking;Security;Swimming Pool,Yes,No,10,12,2025-11-20,Terri Mitchell,Haus & Haus,Mid-Market
PF013421,Al Nahda,1BR,1,1,619,43400,3600,70.11,Unfurnished,Built-in Wardrobes;Central AC;Parking;Security;View (Sea/Marina/Park),Yes,No,18,13,2025-11-27,Jason Dunlap,Dubizzle,Budget
PF013422,Jumeirah Beach Residence (JBR),Studio,0,1,502,121800,10200,242.63,Unfurnished,Balcony;Central AC;Children's Play Area;Covered Parking;Gym;Maid's Room;Parking;Security;Shared Spa;Study Room;View (Sea/Marina/Park),No,Yes,37,7,2025-10-12,David Peters,Allsopp & Allsopp,Luxury
PF013423,Bur Dubai,3BR,3,2,1861,116000,9700,62.33,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Gym;Maid's Room;Parking;Pets Allowed;Security;Study Room,Yes,No,18,0,2025-11-16,Christopher Nolan,Bayut,Mid-Market
PF013424,DIFC,2BR,2,2,1799,190800,15900,106.06,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Gym;Parking;Security;Shared Spa;Study Room;Swimming Pool;View (Sea/Marina/Park),Yes,No,20,5,2025-11-03,Tammy Brown,Property Finder,Luxury
PF013425,Downtown Dubai,2BR,2,2,1755,199300,16600,113.56,Furnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Gym;Maid's Room;Parking;Security;Shared Spa;Study Room,Yes,No,37,17,2025-10-01,Mariah Lutz,Bayut,Luxury
PF013426,Al Barsha,Studio,0,1,415,59300,4900,142.89,Unfurnished,Central AC;Parking;Security;Swimming Pool;View (Sea/Marina/Park),Yes,No,16,16,2025-11-14,Danielle Joyce,Bayut,Mid-Market
PF013427,Bur Dubai,2BR,2,2,1145,76200,6400,66.55,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Gym;Parking;Security;Study Room;Swimming Pool,Yes,No,24,6,2025-10-09,Lauren Moore,Dubizzle,Mid-Market
PF013428,DIFC,1BR,1,1,1174,125500,10500,106.9,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Gym;Maid's Room;Parking;Pets Allowed;Security;Study Room;Swimming Pool,Yes,No,43,19,2025-10-17,Alan Carpenter,Bayut,Luxury
PF013429,International City,1BR,1,1,767,45800,3800,59.71,Furnished,Built-in Wardrobes;Central AC;Parking;Security;View (Sea/Marina/Park),No,No,35,18,2025-10-26,Kayla Wilson,Haus & Haus,Budget
PF013430,Dubai Marina,1BR,1,1,1047,119400,10000,114.04,Furnished,Built-in Wardrobes;Central AC;Gym;Parking;Pets Allowed;Security;Shared Spa;Study Room;View (Sea/Marina/Park),Yes,Yes,12,2,2025-09-20,Gregory Rogers,Espace Real Estate,Luxury
PF013431,Dubai Sports City,1BR,1,1,705,58100,4800,82.41,Furnished,Built-in Wardrobes;Central AC;Covered Parking;Maid's Room;Parking;Security;Swimming Pool,No,No,33,7,2025-10-31,Danielle Rice,Haus & Haus,Budget
PF013432,Bur Dubai,2BR,2,2,1302,85500,7100,65.67,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Parking;Pets Allowed;Security;View (Sea/Marina/Park),Yes,No,35,14,2025-09-15,Erica Cook,Allsopp & Allsopp,Mid-Market
PF013433,Dubai Sports City,3BR,3,2,1912,123300,10300,64.49,Furnished,Balcony;Built-in Wardrobes;Central AC;Gym;Maid's Room;Parking;Pets Allowed;Security;View (Sea/Marina/Park),No,No,34,13,2025-11-27,Cody Schaefer,Driven Properties,Budget
PF013434,Bur Dubai,1BR,1,1,898,77500,6500,86.3,Furnished,Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Maid's Room;Parking;Security;Swimming Pool,Yes,No,15,4,2025-11-26,Kimberly Ortiz,Allsopp & Allsopp,Mid-Market
PF013435,Al Barsha,1BR,1,1,860,78500,6500,91.28,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Gym;Parking;Pets Allowed;Security,Yes,No,22,1,2025-11-24,Autumn Farmer,Allsopp & Allsopp,Mid-Market
PF013436,Motor City,1BR,1,1,953,89900,7500,94.33,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Parking;Security;Study Room,No,No,44,10,2025-09-02,Ryan Conner,Driven Properties,Mid-Market
PF013437,Barsha Heights (Tecom),3BR,3,2,2096,183600,15300,87.6,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Gym;Maid's Room;Parking;Security;Study Room,Yes,No,23,2,2025-10-11,Peggy Lopez,Haus & Haus,Mid-Market
PF013438,Dubai Marina,1BR,1,1,982,77900,6500,79.33,Furnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Maid's Room;Parking;Security;Shared Spa,Yes,Yes,23,11,2025-11-04,Rhonda Wise,Property Finder,Luxury
PF013439,International City,3BR,3,2,2379,114900,9600,48.3,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Maid's Room;Parking;Security;Shared Spa,No,No,19,18,2025-09-16,Sarah Morgan,Property Finder,Budget
PF013440,Motor City,2BR,2,2,1751,118000,9800,67.39,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Gym;Maid's Room;Parking;Security;Shared Spa;View (Sea/Marina/Park),No,No,31,9,2025-10-02,Jeffrey Robinson,Allsopp & Allsopp,Mid-Market
PF013441,Barsha Heights (Tecom),2BR,2,2,1400,95700,8000,68.36,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Maid's Room;Parking;Security;Shared Spa,Yes,No,16,6,2025-09-13,Michael Walker,Espace Real Estate,Mid-Market
PF013442,Bur Dubai,2BR,2,2,1046,78300,6500,74.86,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Parking;Pets Allowed;Security;Study Room,Yes,No,21,7,2025-10-10,Justin Rose,Allsopp & Allsopp,Mid-Market
PF013443,Dubai Sports City,1BR,1,1,731,63200,5300,86.46,Semi-Furnished,Built-in Wardrobes;Central AC;Gym;Maid's Room;Parking;Security;Shared Spa,No,No,35,9,2025-10-14,Oscar Walsh,Haus & Haus,Budget
PF013444,Al Nahda,2BR,2,2,1000,57400,4800,57.4,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Maid's Room;Parking;Pets Allowed;Security,Yes,No,5,1,2025-10-02,James Thomas,Bayut,Budget
PF013445,Jumeirah Beach Residence (JBR),2BR,2,2,1983,157000,13100,79.17,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Gym;Maid's Room;Parking;Security;Shared Spa;Study Room;Swimming Pool;View (Sea/Marina/Park),No,Yes,41,12,2025-09-23,Ana Grimes,Allsopp & Allsopp,Luxury
PF013446,Al Barsha,3BR,3,2,1440,153900,12800,106.88,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Maid's Room;Parking;Security;Shared Spa;Study Room,Yes,No,39,19,2025-10-05,Alan Smith,Driven Properties,Mid-Market
PF013447,Downtown Dubai,1BR,1,1,873,124100,10300,142.15,Unfurnished,Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Parking;Security;Shared Spa;Swimming Pool;View (Sea/Marina/Park),Yes,No,18,1,2025-09-18,Brian Ellis DDS,Bayut,Luxury
PF013448,Motor City,1BR,1,1,930,80600,6700,86.67,Furnished,Built-in Wardrobes;Central AC;Children's Play Area;Maid's Room;Parking;Security;Study Room;Swimming Pool,No,No,20,19,2025-10-23,Elaine Pruitt,Espace Real Estate,Mid-Market
PF013449,Downtown Dubai,2BR,2,2,1667,141400,11800,84.82,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Gym;Maid's Room;Parking;Security;Shared Spa;Swimming Pool;View (Sea/Marina/Park),Yes,No,21,11,2025-10-13,Timothy Ramirez,Property Finder,Luxury
PF013450,Al Barsha,1BR,1,1,852,68400,5700,80.28,Furnished,Built-in Wardrobes;Central AC;Gym;Parking;Security;Shared Spa;View (Sea/Marina/Park),Yes,No,44,12,2025-09-24,Leslie Mcneil,Driven Properties,Mid-Market
PF013451,DIFC,1BR,1,1,1019,144100,12000,141.41,Furnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Gym;Parking;Security;Shared Spa;View (Sea/Marina/Park),Yes,No,13,17,2025-10-21,Eric Hicks,Property Finder,Luxury
PF013452,Dubai Silicon Oasis,1BR,1,1,729,53900,4500,73.94,Unfurnished,Built-in Wardrobes;Central AC;Children's Play Area;Gym;Parking;Security;Study Room,No,No,1,8,2025-11-21,Kaitlin Tran,Bayut,Budget
PF013453,Motor City,2BR,2,2,1679,123600,10300,73.62,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Gym;Parking;Security,No,No,27,1,2025-10-02,Bruce Holt,Haus & Haus,Mid-Market
PF013454,Jumeirah,2BR,2,2,1526,188900,15700,123.79,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Gym;Maid's Room;Parking;Security;Shared Spa;View (Sea/Marina/Park),No,Yes,32,19,2025-10-29,Natasha Watson,Haus & Haus,Luxury
PF013455,Bur Dubai,2BR,2,2,1023,73000,6100,71.36,Furnished,Balcony;Built-in Wardrobes;Central AC;Parking;Security;Shared Spa;Swimming Pool;View (Sea/Marina/Park),Yes,No,18,5,2025-09-02,Lee Greene MD,Dubizzle,Mid-Market
PF013456,International City,1BR,1,1,683,39000,3200,57.1,Unfurnished,Built-in Wardrobes;Central AC;Children's Play Area;Parking;Security;View (Sea/Marina/Park),No,No,10,3,2025-10-31,James Doyle,Haus & Haus,Budget
PF013457,Barsha Heights (Tecom),1BR,1,1,942,76600,6400,81.32,Furnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Parking;Security,Yes,No,41,19,2025-09-28,Mike Robinson,Dubizzle,Mid-Market
PF013458,Al Nahda,2BR,2,2,1132,65200,5400,57.6,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Parking;Security;View (Sea/Marina/Park),Yes,No,21,4,2025-10-21,Theresa Burns,Property Finder,Budget
PF013459,Jumeirah,3BR,3,2,2258,325300,27100,144.07,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Gym;Maid's Room;Parking;Pets Allowed;Security;Swimming Pool;View (Sea/Marina/Park),No,Yes,10,1,2025-09-26,Michael Walters,Haus & Haus,Luxury
PF013460,International City,2BR,2,2,970,54200,4500,55.88,Furnished,Balcony;Built-in Wardrobes;Central AC;Parking;Security;Shared Spa;View (Sea/Marina/Park),No,No,38,1,2025-09-19,Melvin Williams,Allsopp & Allsopp,Budget
PF013461,Arabian Ranches,1BR,1,1,2024,178400,14900,88.14,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Gym;Parking;Pets Allowed;Security;Shared Spa;Swimming Pool;View (Sea/Marina/Park),No,No,6,17,2025-09-10,Phillip Vega,Property Finder,Luxury
PF013462,Dubai Media City,3BR,3,2,2263,285200,23800,126.03,Furnished,Balcony;Built-in Wardrobes;Central AC;Maid's Room;Parking;Pets Allowed;Security;Study Room;Swimming Pool;View (Sea/Marina/Park),Yes,No,11,14,2025-11-25,Tammy Baker,Driven Properties,Premium
PF013463,Dubai Media City,3BR,3,2,2268,333600,27800,147.09,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Gym;Maid's Room;Parking;Pets Allowed;Security;Swimming Pool;View (Sea/Marina/Park),Yes,No,21,13,2025-10-03,Elizabeth Smith,Dubizzle,Premium
PF013464,Dubai Media City,1BR,1,1,1099,143100,11900,130.21,Semi-Furnished,Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Maid's Room;Parking;Security;Swimming Pool;View (Sea/Marina/Park),Yes,No,8,1,2025-10-20,Joseph Chase,Driven Properties,Premium
PF013465,Discovery Gardens,Studio,0,1,478,45200,3800,94.56,Unfurnished,Central AC;Children's Play Area;Parking;Security;Swimming Pool,Yes,No,22,19,2025-10-05,Kenneth Hunter,Property Finder,Budget
PF013466,Dubai Media City,2BR,2,2,1533,190600,15900,124.33,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Gym;Maid's Room;Parking;Pets Allowed;Security;Shared Spa;Swimming Pool;View (Sea/Marina/Park),Yes,No,16,8,2025-10-05,Michael Miller,Allsopp & Allsopp,Premium
PF013467,Downtown Dubai,3BR,3,2,2501,309700,25800,123.83,Furnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Gym;Maid's Room;Parking;Security;Study Room;Swimming Pool;View (Sea/Marina/Park),Yes,No,39,16,2025-09-12,Jessica Cantu,Dubizzle,Luxury
PF013468,Barsha Heights (Tecom),1BR,1,1,1010,94100,7800,93.17,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Gym;Parking;Security;Shared Spa,Yes,No,43,2,2025-11-20,Lori Aguilar,Property Finder,Mid-Market
PF013469,Dubai Sports City,2BR,2,2,1259,89300,7400,70.93,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Parking;Security;Swimming Pool,No,No,5,17,2025-11-06,Adam Becker,Property Finder,Budget
PF013470,Barsha Heights (Tecom),2BR,2,2,1204,87900,7300,73.01,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Gym;Parking;Security;Shared Spa;Study Room,Yes,No,39,1,2025-09-15,David Curry,Allsopp & Allsopp,Mid-Market
PF013471,Al Nahda,Studio,0,1,440,38300,3200,87.05,Unfurnished,Balcony;Central AC;Children's Play Area;Parking;Security,Yes,No,30,5,2025-11-04,Nicholas Lewis,Driven Properties,Budget
PF013472,Al Barsha,1BR,1,1,1056,73800,6200,69.89,Furnished,Built-in Wardrobes;Central AC;Covered Parking;Parking;Security;Study Room,Yes,No,2,11,2025-11-09,Andrew Robinson,Driven Properties,Mid-Market
PF013473,Dubai Marina,3BR,3,2,1928,163600,13600,84.85,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Gym;Maid's Room;Parking;Security;Shared Spa;View (Sea/Marina/Park),Yes,Yes,17,9,2025-09-03,Zachary Lee,Allsopp & Allsopp,Luxury
PF013474,Dubai Silicon Oasis,1BR,1,1,810,61900,5200,76.42,Semi-Furnished,Built-in Wardrobes;Central AC;Parking;Pets Allowed;Security,No,No,23,12,2025-11-09,Gregory Craig,Allsopp & Allsopp,Budget
PF013475,Jumeirah Lake Towers (JLT),Studio,0,1,469,69000,5800,147.12,Furnished,Central AC;Children's Play Area;Covered Parking;Parking;Security;Study Room;View (Sea/Marina/Park),Yes,No,5,15,2025-09-28,Regina Brady,Driven Properties,Mid-Market
PF013476,Discovery Gardens,2BR,2,2,1429,110000,9200,76.98,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Parking;Security;Swimming Pool,Yes,No,15,18,2025-11-26,Caleb Rodriguez,Haus & Haus,Budget
PF013477,Al Barsha,1BR,1,1,829,75600,6300,91.19,Semi-Furnished,Built-in Wardrobes;Central AC;Covered Parking;Parking;Pets Allowed;Security;Swimming Pool;View (Sea/Marina/Park),Yes,No,26,3,2025-11-15,Mrs. Tammy Jackson MD,Bayut,Mid-Market
PF013478,Jumeirah Lake Towers (JLT),1BR,1,1,1339,92100,7700,68.78,Furnished,Built-in Wardrobes;Central AC;Maid's Room;Parking;Security;Swimming Pool;View (Sea/Marina/Park),Yes,No,35,13,2025-11-09,Joshua Blackwell,Haus & Haus,Mid-Market
PF013479,Business Bay,Studio,0,1,430,55600,4600,129.3,Furnished,Central AC;Children's Play Area;Covered Parking;Gym;Maid's Room;Parking;Pets Allowed;Security;Shared Spa,Yes,No,1,8,2025-10-18,Morgan Collins,Dubizzle,Premium
PF013480,Dubai Sports City,2BR,2,2,1318,90500,7500,68.66,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Parking;Security;View (Sea/Marina/Park),No,No,15,11,2025-10-23,Victor Huynh,Haus & Haus,Budget
PF013481,Al Nahda,3BR,3,2,1604,86200,7200,53.74,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Maid's Room;Parking;Security,Yes,No,13,7,2025-11-09,Jennifer Torres,Dubizzle,Budget
PF013482,Downtown Dubai,2BR,2,2,1587,149200,12400,94.01,Furnished,Balcony;Built-in Wardrobes;Central AC;Gym;Maid's Room;Parking;Pets Allowed;Security;Shared Spa;Study Room;Swimming Pool,Yes,No,2,19,2025-10-03,Wanda Brown,Driven Properties,Luxury
PF013483,Bur Dubai,2BR,2,2,1272,83200,6900,65.41,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Parking;Security;Swimming Pool;View (Sea/Marina/Park),Yes,No,43,0,2025-09-28,James Ferguson,Property Finder,Mid-Market
PF013484,Jumeirah Beach Residence (JBR),3BR,3,2,2093,270100,22500,129.05,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Gym;Maid's Room;Parking;Pets Allowed;Security;Shared Spa;Study Room;Swimming Pool;View (Sea/Marina/Park),No,Yes,37,0,2025-09-05,Jennifer Hall,Espace Real Estate,Luxury
PF013485,Motor City,3BR,3,2,2190,154000,12800,70.32,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Maid's Room;Parking;Pets Allowed;Security;Shared Spa,No,No,23,9,2025-09-03,Alicia Gardner,Driven Properties,Mid-Market
PF013486,Discovery Gardens,Studio,0,1,475,43200,3600,90.95,Unfurnished,Central AC;Parking;Security;Study Room,Yes,No,11,4,2025-11-12,Stacy Adams,Dubizzle,Budget
PF013487,Jumeirah,1BR,1,1,1103,114900,9600,104.17,Semi-Furnished,Built-in Wardrobes;Central AC;Children's Play Area;Maid's Room;Parking;Security;Study Room;Swimming Pool;View (Sea/Marina/Park),No,Yes,13,12,2025-10-31,Amber Evans,Driven Properties,Luxury
PF013488,DIFC,3BR,3,2,2365,239400,20000,101.23,Furnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Gym;Maid's Room;Parking;Security;Shared Spa,Yes,No,31,7,2025-10-15,Kara Fitzgerald,Espace Real Estate,Luxury
PF013489,Dubai Sports City,2BR,2,2,1104,78900,6600,71.47,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Parking;Pets Allowed;Security;View (Sea/Marina/Park),No,No,23,9,2025-11-14,Jennifer Winters,Dubizzle,Budget
PF013490,Barsha Heights (Tecom),Studio,0,1,500,56300,4700,112.6,Furnished,Balcony;Central AC;Parking;Security;Study Room,Yes,No,6,19,2025-09-26,Joseph Williams,Property Finder,Mid-Market
PF013491,Dubai Marina,1BR,1,1,1219,81800,6800,67.1,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Covered Parking;Gym;Parking;Pets Allowed;Security;Swimming Pool;View (Sea/Marina/Park),Yes,Yes,20,9,2025-10-27,Terry Prince,Espace Real Estate,Luxury
PF013492,Al Nahda,3BR,3,2,1602,88500,7400,55.24,Furnished,Balcony;Built-in Wardrobes;Central AC;Maid's Room;Parking;Security;Study Room;Swimming Pool,Yes,No,11,15,2025-09-08,Lisa Potter,Property Finder,Budget
PF013493,Al Nahda,2BR,2,2,1177,68300,5700,58.03,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Parking;Security;Shared Spa;Study Room;View (Sea/Marina/Park),Yes,No,32,11,2025-11-14,Diana Gould,Property Finder,Budget
PF013494,Jumeirah Lake Towers (JLT),3BR,3,2,2161,193800,16200,89.68,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Maid's Room;Parking;Pets Allowed;Security;Study Room;Swimming Pool,Yes,No,11,2,2025-10-14,Cathy Rose,Allsopp & Allsopp,Mid-Market
PF013495,Downtown Dubai,3BR,3,2,2686,350400,29200,130.45,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Covered Parking;Gym;Maid's Room;Parking;Pets Allowed;Security;Shared Spa;Study Room;View (Sea/Marina/Park),Yes,No,35,9,2025-11-07,Austin Harris,Dubizzle,Luxury
PF013496,Al Nahda,2BR,2,2,1146,80600,6700,70.33,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Parking;Pets Allowed;Security;Swimming Pool,Yes,No,19,11,2025-10-03,Amanda Ayers,Driven Properties,Budget
PF013497,Discovery Gardens,1BR,1,1,907,70600,5900,77.84,Furnished,Built-in Wardrobes;Central AC;Parking;Pets Allowed;Security;Study Room,Yes,No,8,3,2025-11-11,Claudia Stokes,Allsopp & Allsopp,Budget
PF013498,Bur Dubai,2BR,2,2,977,70800,5900,72.47,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Children's Play Area;Maid's Room;Parking;Security,Yes,No,18,3,2025-10-26,Angela Elliott,Espace Real Estate,Mid-Market
PF013499,Al Nahda,3BR,3,2,1379,78700,6600,57.07,Unfurnished,Balcony;Built-in Wardrobes;Central AC;Maid's Room;Parking;Security;Shared Spa,Yes,No,32,17,2025-10-24,Kelli Lee,Espace Real Estate,Budget
PF013500,Al Barsha,1BR,1,1,858,86700,7200,101.05,Furnished,Built-in Wardrobes;Central AC;Parking;Security;Swimming Pool;View (Sea/Marina/Park),Yes,No,30,10,2025-11-09,Pamela Lawrence,Property Finder,Mid-Market
PF013501,Motor City,2BR,2,2,1747,108300,9000,61.99,Semi-Furnished,Balcony;Built-in Wardrobes;Central AC;Maid's Room;Parking;Security;View (Sea/Marina/Park),No,No,3,18,2025-10-31,Patrick Smith,Driven Properties,Mid-Market
